08/03/11 20:47:53   03:47:53:311     ==> DLL started
08/04/11 10:48:21   17:48:21:046    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:21   17:48:21:092     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:21   17:48:21:092     data len=4 [0 60]
08/04/11 10:48:21   17:48:21:092    GetResults=0
08/04/11 10:48:49   17:48:49:655    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x02 ACKS 0x42 ACKS P]
08/04/11 10:48:49   17:48:49:702     GetResults.prx[00 90 00 02 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:49   17:48:49:702     data len=5 [0 0 0]
08/04/11 10:48:49   17:48:49:702    GetResults=0
08/04/11 10:48:50   17:48:50:655    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x01 ACKS P]
08/04/11 10:48:50   17:48:50:702     GetResults.prx[00 90 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:50   17:48:50:702     data len=3 [0 0]
08/04/11 10:48:50   17:48:50:702    GetResults=0
08/04/11 10:48:50   17:48:50:702    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]

08/04/11 10:48:50   17:48:50:749     GetResults.prx[00 91 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:50   17:48:50:749     data len=4 [0 27]
08/04/11 10:48:50   17:48:50:749    GetResults=0
08/04/11 10:48:50   17:48:50:764    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x03 ACKS P]
08/04/11 10:48:50   17:48:50:811     GetResults.prx[00 90 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:50   17:48:50:811     data len=3 [0 0]
08/04/11 10:48:50   17:48:50:811    GetResults=0
08/04/11 10:48:50   17:48:50:811    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:50   17:48:50:858     GetResults.prx[00 91 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:50   17:48:50:858     data len=4 [0 66]
08/04/11 10:48:50   17:48:50:858    GetResults=0
08/04/11 10:48:50   17:48:50:858    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x05 ACKS P]
08/04/11 10:48:50   17:48:50:905     GetResults.prx[00 90 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:50   17:48:50:905     data len=3 [0 0]
08/04/11 10:48:50   17:48:50:905    GetResults=0
08/04/11 10:48:50   17:48:50:905    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:50   17:48:50:952     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:50   17:48:50:952     data len=5 [0 246]
08/04/11 10:48:50   17:48:50:952    GetResults=0
08/04/11 10:48:50   17:48:50:952    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x07 ACKS P]
08/04/11 10:48:50   17:48:50:999     GetResults.prx[00 90 00 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:50   17:48:50:999     data len=3 [0 0]
08/04/11 10:48:50   17:48:50:999    GetResults=0
08/04/11 10:48:50   17:48:50:999    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:51   17:48:51:046     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:046     data len=4 [0 60]
08/04/11 10:48:51   17:48:51:046    GetResults=0
08/04/11 10:48:51   17:48:51:046    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x09 ACKS P]
08/04/11 10:48:51   17:48:51:092     GetResults.prx[00 90 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:092     data len=3 [0 0]
08/04/11 10:48:51   17:48:51:092    GetResults=0
08/04/11 10:48:51   17:48:51:092    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:51   17:48:51:139     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:139     data len=4 [0 26]
08/04/11 10:48:51   17:48:51:139    GetResults=0
08/04/11 10:48:51   17:48:51:155    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0B ACKS P]
08/04/11 10:48:51   17:48:51:202     GetResults.prx[00 90 00 0b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:202     data len=3 [0 0]
08/04/11 10:48:51   17:48:51:202    GetResults=0
08/04/11 10:48:51   17:48:51:202    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:51   17:48:51:249     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:249     data len=3 [0 2]
08/04/11 10:48:51   17:48:51:249    GetResults=0
08/04/11 10:48:51   17:48:51:249    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0D ACKS P]
08/04/11 10:48:51   17:48:51:296     GetResults.prx[00 90 00 0d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:296     data len=3 [0 0]
08/04/11 10:48:51   17:48:51:296    GetResults=0
08/04/11 10:48:51   17:48:51:296    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:51   17:48:51:342     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:342     data len=5 [0 246]
08/04/11 10:48:51   17:48:51:342    GetResults=0
08/04/11 10:48:51   17:48:51:342    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0F ACKS P]
08/04/11 10:48:51   17:48:51:389     GetResults.prx[00 90 00 0f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:389     data len=3 [0 0]
08/04/11 10:48:51   17:48:51:389    GetResults=0
08/04/11 10:48:51   17:48:51:389    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:51   17:48:51:436     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:436     data len=4 [0 60]
08/04/11 10:48:51   17:48:51:436    GetResults=0
08/04/11 10:48:51   17:48:51:436    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x11 ACKS P]
08/04/11 10:48:51   17:48:51:483     GetResults.prx[00 90 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:483     data len=3 [0 0]
08/04/11 10:48:51   17:48:51:483    GetResults=0
08/04/11 10:48:51   17:48:51:483    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:51   17:48:51:530     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:530     data len=4 [0 26]
08/04/11 10:48:51   17:48:51:530    GetResults=0
08/04/11 10:48:51   17:48:51:530    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x13 ACKS P]
08/04/11 10:48:51   17:48:51:577     GetResults.prx[00 90 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:577     data len=3 [0 0]
08/04/11 10:48:51   17:48:51:577    GetResults=0
08/04/11 10:48:51   17:48:51:577    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:51   17:48:51:624     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:624     data len=3 [0 2]
08/04/11 10:48:51   17:48:51:624    GetResults=0
08/04/11 10:48:51   17:48:51:624    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x15 ACKS P]
08/04/11 10:48:51   17:48:51:671     GetResults.prx[00 90 00 15 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:671     data len=3 [0 0]
08/04/11 10:48:51   17:48:51:671    GetResults=0
08/04/11 10:48:51   17:48:51:671    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:51   17:48:51:717     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:717     data len=5 [0 246]
08/04/11 10:48:51   17:48:51:717    GetResults=0
08/04/11 10:48:51   17:48:51:717    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x17 ACKS P]
08/04/11 10:48:51   17:48:51:764     GetResults.prx[00 90 00 17 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:764     data len=3 [0 0]
08/04/11 10:48:51   17:48:51:764    GetResults=0
08/04/11 10:48:51   17:48:51:764    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:51   17:48:51:811     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:811     data len=4 [0 60]
08/04/11 10:48:51   17:48:51:811    GetResults=0
08/04/11 10:48:51   17:48:51:811    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x19 ACKS P]
08/04/11 10:48:51   17:48:51:842     GetResults.prx[00 90 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:842     data len=3 [0 0]
08/04/11 10:48:51   17:48:51:842    GetResults=0
08/04/11 10:48:51   17:48:51:842    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:51   17:48:51:905     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:905     data len=4 [0 26]
08/04/11 10:48:51   17:48:51:905    GetResults=0
08/04/11 10:48:51   17:48:51:905    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1B ACKS P]
08/04/11 10:48:51   17:48:51:952     GetResults.prx[00 90 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]

08/04/11 10:48:51   17:48:51:952     data len=3 [0 0]
08/04/11 10:48:51   17:48:51:952    GetResults=0
08/04/11 10:48:51   17:48:51:952    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:51   17:48:51:999     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:51   17:48:51:999     data len=3 [0 2]
08/04/11 10:48:51   17:48:51:999    GetResults=0
08/04/11 10:48:52   17:48:52:014    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1D ACKS P]
08/04/11 10:48:52   17:48:52:061     GetResults.prx[00 90 00 1d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:52   17:48:52:061     data len=3 [0 0]
08/04/11 10:48:52   17:48:52:061    GetResults=0
08/04/11 10:48:52   17:48:52:061    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:52   17:48:52:108     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:52   17:48:52:108     data len=5 [0 246]
08/04/11 10:48:52   17:48:52:108    GetResults=0
08/04/11 10:48:52   17:48:52:108    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1F ACKS P]
08/04/11 10:48:52   17:48:52:155     GetResults.prx[00 90 00 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:52   17:48:52:155     data len=3 [0 0]
08/04/11 10:48:52   17:48:52:155    GetResults=0
08/04/11 10:48:52   17:48:52:155    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:52   17:48:52:202     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:52   17:48:52:202     data len=4 [0 60]
08/04/11 10:48:52   17:48:52:202    GetResults=0
08/04/11 10:48:55   17:48:55:108    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x01 ACKS P]
08/04/11 10:48:55   17:48:55:155     GetResults.prx[00 90 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:155     data len=3 [0 0]
08/04/11 10:48:55   17:48:55:155    GetResults=0
08/04/11 10:48:55   17:48:55:155    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:55   17:48:55:202     GetResults.prx[00 91 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:202     data len=4 [0 27]
08/04/11 10:48:55   17:48:55:202    GetResults=0
08/04/11 10:48:55   17:48:55:202    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x03 ACKS P]
08/04/11 10:48:55   17:48:55:249     GetResults.prx[00 90 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:249     data len=3 [0 0]
08/04/11 10:48:55   17:48:55:249    GetResults=0
08/04/11 10:48:55   17:48:55:249    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:55   17:48:55:296     GetResults.prx[00 91 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:296     data len=4 [0 66]
08/04/11 10:48:55   17:48:55:296    GetResults=0
08/04/11 10:48:55   17:48:55:296    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x05 ACKS P]
08/04/11 10:48:55   17:48:55:342     GetResults.prx[00 90 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:342     data len=3 [0 0]
08/04/11 10:48:55   17:48:55:342    GetResults=0
08/04/11 10:48:55   17:48:55:342    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:55   17:48:55:389     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:389     data len=5 [0 246]
08/04/11 10:48:55   17:48:55:389    GetResults=0
08/04/11 10:48:55   17:48:55:389    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x07 ACKS P]
08/04/11 10:48:55   17:48:55:436     GetResults.prx[00 90 00 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:436     data len=3 [0 0]
08/04/11 10:48:55   17:48:55:436    GetResults=0
08/04/11 10:48:55   17:48:55:436    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:55   17:48:55:483     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:483     data len=4 [0 60]
08/04/11 10:48:55   17:48:55:483    GetResults=0
08/04/11 10:48:55   17:48:55:483    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x09 ACKS P]
08/04/11 10:48:55   17:48:55:530     GetResults.prx[00 90 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:530     data len=3 [0 0]
08/04/11 10:48:55   17:48:55:530    GetResults=0
08/04/11 10:48:55   17:48:55:530    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:55   17:48:55:577     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:577     data len=4 [0 26]
08/04/11 10:48:55   17:48:55:577    GetResults=0
08/04/11 10:48:55   17:48:55:577    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0B ACKS P]
08/04/11 10:48:55   17:48:55:624     GetResults.prx[00 90 00 0b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:624     data len=3 [0 0]
08/04/11 10:48:55   17:48:55:624    GetResults=0
08/04/11 10:48:55   17:48:55:624    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:55   17:48:55:671     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:671     data len=3 [0 2]
08/04/11 10:48:55   17:48:55:671    GetResults=0
08/04/11 10:48:55   17:48:55:671    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0D ACKS P]
08/04/11 10:48:55   17:48:55:717     GetResults.prx[00 90 00 0d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:717     data len=3 [0 0]
08/04/11 10:48:55   17:48:55:717    GetResults=0
08/04/11 10:48:55   17:48:55:717    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:55   17:48:55:764     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:764     data len=5 [0 246]
08/04/11 10:48:55   17:48:55:764    GetResults=0
08/04/11 10:48:55   17:48:55:764    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0F ACKS P]
08/04/11 10:48:55   17:48:55:811     GetResults.prx[00 90 00 0f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:811     data len=3 [0 0]
08/04/11 10:48:55   17:48:55:811    GetResults=0
08/04/11 10:48:55   17:48:55:811    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:55   17:48:55:858     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:858     data len=4 [0 60]
08/04/11 10:48:55   17:48:55:858    GetResults=0
08/04/11 10:48:55   17:48:55:858    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x11 ACKS P]
08/04/11 10:48:55   17:48:55:905     GetResults.prx[00 90 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:905     data len=3 [0 0]
08/04/11 10:48:55   17:48:55:905    GetResults=0
08/04/11 10:48:55   17:48:55:905    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:55   17:48:55:936     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:936     data len=4 [0 26]
08/04/11 10:48:55   17:48:55:936    GetResults=0
08/04/11 10:48:55   17:48:55:936    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x13 ACKS P]
08/04/11 10:48:55   17:48:55:983     GetResults.prx[00 90 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:55   17:48:55:983     data len=3 [0 0]
08/04/11 10:48:55   17:48:55:983    GetResults=0
08/04/11 10:48:55   17:48:55:983    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:56   17:48:56:030     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:56   17:48:56:030     data len=3 [0 2]

49 msgs in queue
08/04/11 10:48:56   17:48:56:030    GetResults=0
08/04/11 10:48:56   17:48:56:030    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x15 ACKS P]
08/04/11 10:48:56   17:48:56:077     GetResults.prx[00 90 00 15 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:56   17:48:56:077     data len=3 [0 0]
08/04/11 10:48:56   17:48:56:077    GetResults=0
08/04/11 10:48:56   17:48:56:077    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:56   17:48:56:124     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:56   17:48:56:124     data len=5 [0 246]
08/04/11 10:48:56   17:48:56:124    GetResults=0
08/04/11 10:48:56   17:48:56:139    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x17 ACKS P]
08/04/11 10:48:56   17:48:56:202     GetResults.prx[00 90 00 17 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:56   17:48:56:202     data len=3 [0 0]
08/04/11 10:48:56   17:48:56:202    GetResults=0
08/04/11 10:48:56   17:48:56:202    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:56   17:48:56:249     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:56   17:48:56:249     data len=4 [0 60]
08/04/11 10:48:56   17:48:56:249    GetResults=0
08/04/11 10:48:56   17:48:56:249    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x19 ACKS P]
08/04/11 10:48:56   17:48:56:296     GetResults.prx[00 90 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:56   17:48:56:296     data len=3 [0 0]
08/04/11 10:48:56   17:48:56:296    GetResults=0
08/04/11 10:48:56   17:48:56:296    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/04/11 10:48:56   17:48:56:342     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:56   17:48:56:342     data len=4 [0 26]
08/04/11 10:48:56   17:48:56:342    GetResults=0
08/04/11 10:48:56   17:48:56:342    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1B ACKS P]
08/04/11 10:48:56   17:48:56:389     GetResults.prx[00 90 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/04/11 10:48:56   17:48:56:389     data len=3 [0 0]
08/04/11 10:48:56   17:48:56:389    GetResults=0
